1/04/2016,-60.7,-31.63333,4,14.939,5.983,0,6.2997040681,0.5306969128,10.1338562277
1/05/2016,-60.7,-31.63333,4,18.442,8.748,0,7.0411498058,0.5441916966,10.055439877
1/06/2016,-60.7,-31.63333,4,12.318,6.548,2.29682646,4.8410803877,0.7578214799,2.1130402454
1/07/2016,-60.7,-31.63333,4,7.712,3.593,3.168867672,7.2052281928,0.7727614706,5.6791597056
1/08/2016,-60.7,-31.63333,4,8.048,0.638,0,8.3234780776,0.5048360046,11.373431377
1/09/2016,-60.7,-31.63333,4,7.664,2.05,1.88140896,9.2638399479,0.6805441741,3.9262875492
1/10/2016,-60.7,-31.63333,4,8.262,4.651,8.06636988,7.7021161901,0.8095868123,8.5442813794
1/11/2016,-60.7,-31.63333,4,7.673,2.663,8.509257,7.679534312,0.8730412037,4.0583663184
1/12/2016,-60.7,-31.63333,4,9.272,1.214,1.1123658864,6.5898639732,0.7401163615,5.8645304606
1/01/2017,-60.7,-31.63333,4,12.854,2.275,0.65231316,5.5100673739,0.6660872191,11.2698079159
1/02/2017,-60.7,-31.63333,4,16.496,6.15,0,6.8229834942,0.4499524467,11.6948671891
1/03/2017,-60.7,-31.63333,4,15.434,6.907,0.0017166132,6.624078154,0.4658160151,9.1341809126
1/04/2017,-60.7,-31.63333,4,11.997,6.293,0,5.0066767517,0.6642711049,11.5088882832
1/05/2017,-60.7,-31.63333,4,15.784,5.956,0,3.1753909287,0.5558475563,11.36136299
1/06/2017,-60.7,-31.63333,4,17.074,6.963,0,2.6512488956,0.5767589394,11.7282803519
1/07/2017,-60.7,-31.63333,4,17.981,8.446,7.89299064,4.0958963374,0.6832641555,6.3217286674
2/08/2017,-60.7,-31.63333,4,12.355,9.047,7.7573794176,4.3986678417,0.8950328277,4.8469553097
2/09/2017,-60.7,-31.63333,4,11.118,5.518,0.2197266768,5.016072111,0.7839337869,12.0515200844
2/10/2017,-60.7,-31.63333,4,9.142,4.541,0.899506224,1.8004419302,0.8472951849,2.304933665
2/11/2017,-60.7,-31.63333,4,14.135,3.805,0.058364856,4.37236402,0.741722344,8.944399566
2/12/2017,-60.7,-31.63333,4,17.296,7.9,0.024032592,7.3855096129,0.4837237855,11.5285086166
2/01/2018,-60.7,-31.63333,4,14.851,8.341,0.2643588,10.4794452104,0.4383265951,11.613490776
2/02/2018,-60.7,-31.63333,4,18.411,6.359,0,6.5601930021,0.3891491163,11.4531121501
2/03/2018,-60.7,-31.63333,4,16.298,9.63,0.4360200264,6.7012748828,0.4269303858,5.3789434056
2/04/2018,-60.7,-31.63333,4,11.292,5.948,0,5.5741470694,0.5640638234,13.6024148812
2/05/2018,-60.7,-31.63333,4,12.576,4.053,0,4.4117702362,0.4996141688,13.8763975572
2/06/2018,-60.7,-31.63333,4,17.53,5.419,0,8.2989866569,0.2918386812,11.861306784
2/07/2018,-60.7,-31.63333,4,17.748,10.821,0,7.0626931371,0.3964998066,11.5345244501
2/08/2018,-60.7,-31.63333,4,10.49,4.236,1.256561028,7.4720664326,0.6433064257,3.4067618492
2/09/2018,-60.7,-31.63333,4,10.734,1.813,0.0034332264,4.6786226783,0.555265027,14.6404610114
2/10/2018,-60.7,-31.63333,4,14.47,1.677,0,5.5601329646,0.4383967364,14.9933899944
2/11/2018,-60.7,-31.63333,4,18.404,6.928,0,9.7587968046,0.2905284155,13.765976712
2/12/2018,-60.7,-31.63333,4,12.748,2.965,0,6.4804371114,0.4436383679,15.4352258564
2/01/2019,-60.7,-31.63333,4,16.713,3.831,0,6.4089127929,0.3785373494,15.6830922475
2/02/2019,-60.7,-31.63333,4,20.001,8.671,0,8.43873719,0.3845914765,15.5374054762
2/03/2019,-60.7,-31.63333,4,20.449,8.437,0,5.9078781813,0.4063155753,15.4996392834
2/04/2019,-60.7,-31.63333,4,18.862,4.919,3.3233625864,2.947639838,0.3369728195,14.6765280884
2/05/2019,-60.7,-31.63333,4,17.635,5.836,5.58243,4.682597188,0.665601335,15.7590241856
2/06/2019,-60.7,-31.63333,4,7.445,3.709,5.00221386,12.3112078544,0.6351538753,12.3948051948
2/07/2019,-60.7,-31.63333,4,6.253,3.298,3.1929014664,6.3853371952,0.715001349,10.7077875048
2/08/2019,-60.7,-31.63333,4,7.597,-1.697,0.587081754,4.1915486823,0.7066717694,16.5653588894
2/09/2019,-60.7,-31.63333,4,8.568,-0.256,0.099563616,3.099004363,0.702073914,16.7453920771
2/10/2019,-60.7,-31.63333,4,10.618,-1.064,0,3.8332730926,0.5344811394,17.3312948102
2/11/2019,-60.7,-31.63333,4,17.092,4.027,0.034332264,7.4910013317,0.4779882638,14.8205203524
3/12/2019,-60.7,-31.63333,4,22.526,8.679,0,5.3477102966,0.5243751009,16.8195125413
1/01/2015,-64.26149,-27.79511,4,30.005,11.72,0,4.4941617651,0.3775746832,17.4425905188
1/02/2015,-64.26149,-27.79511,4,26.937,12.83,0,3.0518898516,0.3527742016,16.4256924384
1/03/2015,-64.26149,-27.79511,4,20.665,10.478,0,4.2468734037,0.460374003,12.2197842821
1/04/2015,-64.26149,-27.79511,4,20.912,10.482,0.0017166132,4.3908146721,0.445681944,15.3924185088
1/05/2015,-64.26149,-27.79511,4,14.468,7.869,2.808383112,4.184119909,0.6716011974,9.4227566184
1/06/2015,-64.26149,-27.79511,4,8.896,2.922,1.8402097392,4.9028994599,0.7448361763,5.2641175104
1/07/2015,-64.26149,-27.79511,4,15.608,2.072,0.39138804,5.4156426203,0.6167512505,17.3012654552
